product_id,product_name,category,clothing_type,brand,list_price
1066,Zudio Kids Men Dresses #1066,Men,Dresses,Zudio Kids,1472.48
1067,Zudio Basics Men Dresses #1067,Men,Dresses,Zudio Basics,772.44
1068,Zudio Trend Kids Pants #1068,Kids,Pants,Zudio Trend,1463.12
1069,Zudio Kids Kids T-shirts #1069,Kids,T-shirts,Zudio Kids,832.03
1070,Zudio Active Kids Shoes #1070,Kids,Shoes,Zudio Active,1457.36
1071,Zudio Trend Kids Sweaters #1071,Kids,Sweaters,Zudio Trend,741.21
1072,Zudio Denim Men Pants #1072,Men,Pants,Zudio Denim,2455.99
1073,Zudio Kids Women Skirts #1073,Women,Skirts,Zudio Kids,-2198.59
1074,Zudio Active Men T-shirts #1074,Men,T-shirts,Zudio Active,1171.94
1075,Zudio Kids Kids Tops #1075,Kids,Tops,Zudio Kids,480.01
1076,Zudio Denim Women T-shirts #1076,Women,T-shirts,Zudio Denim,333.03
1077,Zudio Basics Women Jeans #1077,Women,Jeans,Zudio Basics,478.21
1078,Zudio Trend Women Sweaters #1078,Women,Sweaters,Zudio Trend,941.47
1079,Zudio Trend Men Hoodies #1079,Men,Hoodies,Zudio Trend,1156.89
1080,Zudio Trend Kids Dresses #1080,Kids,Dresses,Zudio Trend,1657.0
1081,Zudio Trend Men Jeans #1081,Men,Jeans,Zudio Trend,2469.96
1082,Zudio Trend Men Hoodies #1082,MEN,Hoodies,Zudio Trend,2346.79
1083,Zudio Basics Men Skirts #1083,Men,Skirts,Zudio Basics,528.16
1084,Zudio Trend Kids Skirts #1084,Kids,Skirts,Zudio Trend,464.43
1085,Zudio Kids Kids Jackets #1085,Kids,Jackets,Zudio Kids,888.16
1086,Zudio Trend Kids Sweaters #1086,Kids,Sweaters,Zudio Trend,
1087,Zudio Active Kids Tops #1087,Kids,Tops,Zudio Active,658.08
1088,Zudio Denim Men Sweaters #1088,Men,Sweaters,Zudio Denim,431.39
1089,Zudio Kids Kids Jackets #1089,Kids,Jackets,Zudio Kids,711.11
1090,Zudio Denim Women T-shirts #1090,Women,T-shirts,Zudio Denim,2145.33
1091,Zudio Trend Women T-shirts #1091,Women,T-shirts,Zudio Trend,2263.89
1092,Zudio Kids Women Pants #1092,Women,Pants,Zudio Kids,2295.2
1093,Zudio Trend Kids T-shirts #1093,Kids,T-shirts,Zudio Trend,2491.34
1094,Zudio Kids Women Pants #1094,Women,Pants,Zudio Kids,310.7
1095,Zudio Active Kids Jackets #1095,KIDS,Jackets,Zudio Active,2254.49
1096,Zudio Basics Men Jeans #1096,Men,Jeans,Zudio Basics,2481.99
1097,Zudio Active Women Shoes #1097,Women,Shoes,Zudio Active,2236.97
1098,Zudio Basics Women Hoodies #1098,Women,Hoodies,Zudio Basics,777.53
1099,Zudio Denim Men T-shirts #1099,Men,T-shirts,Zudio Denim,889.48
1100,Zudio Denim Women Jackets #1100,Women,Jackets,Zudio Denim,2320.42
1101,Zudio Kids Men Tops #1101,Men,Tops,Zudio Kids,1525.94
1102,Zudio Kids Women Sweaters #1102,Women,Sweaters,Zudio Kids,2400.07
1103,Zudio Active Men Pants #1103,Men,Pants,Zudio Active,598.48
1104,Zudio Basics Women Sweaters #1104,Women,Sweaters,Zudio Basics,697.34
1105,Zudio Trend Kids Pants #1105,Kids,Pants,Zudio Trend,667.36
1106,Zudio Trend Kids Hoodies #1106,Kids,Hoodies,Zudio Trend,366.71
1107,Zudio Active Men Sweaters #1107,Men,Sweaters,Zudio Active,2049.82
1108,Zudio Basics Women Sweaters #1108,Women,Sweaters,Zudio Basics,2158.58
1109,Zudio Denim Men T-shirts #1109,Men,T-shirts,Zudio Denim,2453.37
1110,Zudio Basics Women Sweaters #1110,Women,Sweaters,Zudio Basics,931.71
1111,Zudio Denim Men Tops #1111,Men,Tops,Zudio Denim,1539.6
1112,Zudio Trend Men Pants #1112,Men,Pants,Zudio Trend,555.0
1113,Zudio Kids Women Shoes #1113,Women,Shoes,Zudio Kids,384.46
1114,Zudio Basics Women Tops #1114,Women,Tops,Zudio Basics,741.57
1115,Zudio Trend Kids Sweaters #1115,kids,Sweaters,Zudio Trend,2294.4
1116,Zudio Active Women Skirts #1116,Women,Skirts,Zudio Active,1400.4
1117,Zudio Basics Men Shoes #1117,Men,Shoes,Zudio Basics,1656.7
1118,Zudio Kids Men Skirts #1118,Men,Skirts,Zudio Kids,1587.56
1119,Zudio Active Women Jeans #1119,Women,Jeans,Zudio Active,960.84
1120,Zudio Denim Men Sweaters #1120,Men,Sweaters,Zudio Denim,1207.16
1121,Zudio Basics Women Tops #1121,Women,Tops,Zudio Basics,669.27
1122,Zudio Kids Kids Sweaters #1122,Kids,Sweaters,Zudio Kids,947.76
1123,Zudio Trend Men Sweaters #1123,Men,Sweaters,Zudio Trend,1596.07
1124,Zudio Active Men Jeans #1124,Men,Jeans,Zudio Active,1528.1
1125,Zudio Active Men Sweaters #1125,Men,Sweaters,Zudio Active,2133.05
1126,Zudio Active Women T-shirts #1126,Women,T-shirts,Zudio Active,2208.41
1127,Zudio Active Women Pants #1127,Women,Pants,Zudio Active,557.79
1128,Zudio Denim Kids Skirts #1128,Kids,Skirts,Zudio Denim,1384.01
1129,Zudio Active Men Hoodies #1129,Men,Hoodies,Zudio Active,850.14
1130,Zudio Kids Women Jeans #1130,Women,Jeans,Zudio Kids,1376.3
1131,Zudio Trend Kids Shoes #1131,Kids,Shoes,Zudio Trend,615.15
1132,Zudio Denim Women Tops #1132,Women,Tops,Zudio Denim,1995.34
1133,Zudio Denim Kids Jeans #1133,Kids,Jeans,Zudio Denim,329.04
1134,Zudio Denim Women Dresses #1134,Women,Dresses,Zudio Denim,2492.72
1135,Zudio Kids Women Pants #1135,Women,Pants,Zudio Kids,2178.51
1136,Zudio Basics Women T-shirts #1136,Women,T-shirts,Zudio Basics,2288.64
1137,Zudio Kids Kids Pants #1137,Kids,Pants,Zudio Kids,2196.57
1138,Zudio Kids Men Hoodies #1138,Men,Hoodies,Zudio Kids,1577.74
1139,Zudio Denim Women T-shirts #1139,Women,T-shirts,Zudio Denim,916.9
1140,Zudio Active Men Hoodies #1140,Men,Hoodies,Zudio Active,1419.47
1141,Zudio Active Women Tops #1141,Women,Tops,Zudio Active,1933.84
1142,Zudio Trend Women Shoes #1142,Women,Shoes,Zudio Trend,
1143,Zudio Kids Kids Jackets #1143,Kids,Jackets,Zudio Kids,952.45
1144,Zudio Trend Kids Jeans #1144,Kids,Jeans,Zudio Trend,715.45
1145,Zudio Active Men Dresses #1145,Men,Dresses,Zudio Active,1282.23
1146,Zudio Kids Men Shoes #1146,Men,Shoes,Zudio Kids,2120.62
1147,Zudio Denim Men Jackets #1147,Men,Jackets,Zudio Denim,
1148,Zudio Active Men Pants #1148,Men,Pants,Zudio Active,1466.26
1149,Zudio Basics Women Dresses #1149,Women,Dresses,Zudio Basics,607.36
1150,Zudio Active Men Hoodies #1150,Men,Hoodies,Zudio Active,2085.53
1151,Zudio Basics Women Dresses #1151,Women,Dresses,Zudio Basics,1921.55
1152,Zudio Basics Kids Dresses #1152,Kids,Dresses,Zudio Basics,2437.45
1153,Zudio Kids Kids Sweaters #1153,Kids,Sweaters,Zudio Kids,2175.51
1154,Zudio Denim Kids Dresses #1154,Kids,Dresses,Zudio Denim,501.79
1155,Zudio Kids Men Shoes #1155,Men,Shoes,Zudio Kids,1058.63
1156,Zudio Basics Kids Pants #1156,Kids,Pants,Zudio Basics,1534.81
1157,Zudio Denim Men Shoes #1157,Men,Shoes,Zudio Denim,1599.4
1158,Zudio Denim Women Sweaters #1158,Women,Sweaters,Zudio Denim,1785.77
1159,Zudio Denim Women T-shirts #1159,Women,T-shirts,Zudio Denim,
1160,Zudio Active Men Sweaters #1160,Men,Sweaters,Zudio Active,2486.74
1161,Zudio Active Kids Shirts #1161,Kids,Shirts,Zudio Active,2259.62
1162,Zudio Active Men Shirts #1162,  Men  ,Shirts,Zudio Active,1304.0
1163,Zudio Active Women Shirts #1163,Women,Shirts,Zudio Active,1485.53
1164,Zudio Kids Women Shirts #1164,Women,Shirts,Zudio Kids,1208.28
1165,Zudio Basics Women Pants #1165,Women,Pants,Zudio Basics,752.94
1166,Zudio Active Kids T-shirts #1166,Kids,T-shirts,Zudio Active,1270.3
1167,Zudio Trend Men Jackets #1167,Men,Jackets,Zudio Trend,1855.96
1168,Zudio Active Men Hoodies #1168,Men,Hoodies,Zudio Active,772.22
1169,Zudio Kids Men Shoes #1169,Men,Shoes,Zudio Kids,1110.6
1170,Zudio Trend Women Hoodies #1170,Women,Hoodies,Zudio Trend,1116.69
1171,Zudio Active Kids Jackets #1171,Kids,Jackets,Zudio Active,905.49
1172,Zudio Trend Men Sweaters #1172,Men,Sweaters,Zudio Trend,2060.42
1173,Zudio Trend Kids Hoodies #1173,Kids,Hoodies,Zudio Trend,1015.57
1174,Zudio Denim Kids Hoodies #1174,Kids,Hoodies,Zudio Denim,2458.48
1175,Zudio Denim Men Jeans #1175,Men,Jeans,Zudio Denim,2433.53
1176,Zudio Denim Women Jackets #1176,Women,Jackets,Zudio Denim,433.67
1177,Zudio Trend Women Jeans #1177,Women,Jeans,Zudio Trend,2443.84
1178,Zudio Kids Women Hoodies #1178,Women,Hoodies,Zudio Kids,339.77
1179,Zudio Active Women Shirts #1179,Women,Shirts,Zudio Active,2168.9
1180,Zudio Active Women Pants #1180,Women,Pants,Zudio Active,472.01
1181,Zudio Trend Kids T-shirts #1181,Kids,T-shirts,Zudio Trend,993.25
1182,Zudio Trend Women Hoodies #1182,Women,Hoodies,Zudio Trend,1186.95
1183,Zudio Trend Women Dresses #1183,Women,Dresses,Zudio Trend,746.83
1184,Zudio Basics Kids Sweaters #1184,Kids,Sweaters,Zudio Basics,1576.09
1185,Zudio Denim Kids Jeans #1185,Kids,Jeans,Zudio Denim,1238.82
1186,Zudio Kids Women Skirts #1186,Women,Skirts,Zudio Kids,1115.33
1187,Zudio Kids Women Shirts #1187,Women,Shirts,Zudio Kids,2335.63
1188,Zudio Kids Kids Dresses #1188,kids,Dresses,Zudio Kids,2139.26
1189,Zudio Basics Men T-shirts #1189,Men,T-shirts,Zudio Basics,1889.38
1190,Zudio Kids Men Tops #1190,men,Tops,Zudio Kids,1101.4
1191,Zudio Active Kids Dresses #1191,Kids,Dresses,Zudio Active,2245.45
1192,Zudio Kids Men Pants #1192,Men,Pants,Zudio Kids,1253.51
1193,Zudio Active Men Shirts #1193,Men,Shirts,Zudio Active,331.11
1194,Zudio Basics Women Pants #1194,Women,Pants,Zudio Basics,1035.01
1195,Zudio Trend Men Hoodies #1195,Men,Hoodies,Zudio Trend,978.76
1196,Zudio Trend Kids Hoodies #1196,KIDS,Hoodies,Zudio Trend,1010.96
1197,Zudio Basics Kids Sweaters #1197,Kids,Sweaters,Zudio Basics,2251.42
1198,Zudio Active Kids Tops #1198,Kids,Tops,Zudio Active,1129.62
1199,Zudio Kids Men Jackets #1199,Men,Jackets,Zudio Kids,533.96
1200,Zudio Denim Men Pants #1200,Men,Pants,Zudio Denim,1396.15
1201,Zudio Denim Kids Hoodies #1201,Kids,Hoodies,Zudio Denim,1475.27
1202,Zudio Active Kids Dresses #1202,Kids,Dresses,Zudio Active,2080.49
1203,Zudio Basics Women Skirts #1203,Women,Skirts,Zudio Basics,679.57
1204,Zudio Active Women Shoes #1204,Women,Shoes,Zudio Active,2281.82
1205,Zudio Denim Kids Skirts #1205,Kids,Skirts,Zudio Denim,1384.02
1206,Zudio Kids Kids Skirts #1206,Kids,Skirts,Zudio Kids,684.19
1207,Zudio Denim Men Jeans #1207,Men,Jeans,Zudio Denim,894.39
1208,Zudio Basics Women Jackets #1208,Women,Jackets,Zudio Basics,1508.12
1209,Zudio Basics Men Jackets #1209,Men,Jackets,Zudio Basics,500.37
1210,Zudio Basics Women Pants #1210,Women,Pants,Zudio Basics,846.87
1211,Zudio Basics Kids Tops #1211,Kids,Tops,Zudio Basics,1996.79
1212,Zudio Trend Men Pants #1212,Men,Pants,Zudio Trend,598.79
1213,Zudio Denim Men Hoodies #1213,Men,Hoodies,Zudio Denim,1708.47
1214,Zudio Denim Men Shirts #1214,Men,Shirts,Zudio Denim,1435.06
1215,Zudio Active Men Skirts #1215,  Men  ,Skirts,Zudio Active,1574.75
1216,Zudio Trend Men T-shirts #1216,Men,T-shirts,Zudio Trend,1497.55
1217,Zudio Basics Women Dresses #1217,Women,Dresses,Zudio Basics,1745.88
1218,Zudio Kids Kids Jackets #1218,Kids,Jackets,Zudio Kids,1820.4
1219,Zudio Trend Women Hoodies #1219,Women,Hoodies,Zudio Trend,779.97
1220,Zudio Trend Kids Shirts #1220,Kids,Shirts,Zudio Trend,770.83
1221,Zudio Kids Men Jackets #1221,Men,Jackets,Zudio Kids,1937.81
1222,Zudio Trend Women Tops #1222,Women,Tops,Zudio Trend,1215.77
1223,Zudio Active Men Skirts #1223,Men,Skirts,Zudio Active,2139.13
1224,Zudio Trend Women Skirts #1224,Women,Skirts,Zudio Trend,835.08
1225,Zudio Kids Kids Jackets #1225,Kids,Jackets,Zudio Kids,1697.22
1226,Zudio Kids Women Shirts #1226,Women,Shirts,Zudio Kids,788.67
1227,Zudio Trend Women Jeans #1227,Women,Jeans,Zudio Trend,1580.91
1228,Zudio Kids Men Shirts #1228,Men,Shirts,Zudio Kids,2110.66
1229,Zudio Basics Men Dresses #1229,Men,Dresses,Zudio Basics,810.64
1230,Zudio Basics Kids Skirts #1230,Kids,Skirts,Zudio Basics,2400.95
1231,Zudio Denim Women Jackets #1231,Women,Jackets,Zudio Denim,675.78
1232,Zudio Active Men Shoes #1232,Men,Shoes,Zudio Active,887.75
1233,Zudio Trend Men Sweaters #1233,Men,Sweaters,Zudio Trend,1782.54
1234,Zudio Trend Kids Jackets #1234,Kids,Jackets,Zudio Trend,2034.82
1235,Zudio Basics Women Sweaters #1235,Women,Sweaters,Zudio Basics,1871.85
1236,Zudio Kids Kids Hoodies #1236,Kids,Hoodies,Zudio Kids,1827.64
1237,Zudio Trend Kids Sweaters #1237,Kids,Sweaters,Zudio Trend,1448.68
1238,Zudio Denim Men Skirts #1238,Men,Skirts,Zudio Denim,768.27
1239,Zudio Trend Men Shoes #1239,Men,Shoes,Zudio Trend,2106.21
1240,Zudio Trend Kids Shoes #1240,Kids,Shoes,Zudio Trend,475.42
1241,Zudio Denim Women Skirts #1241,Women,Skirts,Zudio Denim,1665.89
1242,Zudio Denim Women T-shirts #1242,Women,T-shirts,Zudio Denim,1210.39
1243,Zudio Trend Kids Pants #1243,Kids,Pants,Zudio Trend,1084.57
1244,Zudio Kids Kids Shoes #1244,Kids,Shoes,Zudio Kids,2098.93
1245,Zudio Basics Men T-shirts #1245,Men,T-shirts,Zudio Basics,585.32
1246,Zudio Trend Women Dresses #1246,Women,Dresses,Zudio Trend,1522.35
1247,Zudio Trend Kids T-shirts #1247,Kids,T-shirts,Zudio Trend,2379.0
1248,Zudio Denim Men Dresses #1248,Men,Dresses,Zudio Denim,713.69
1249,Zudio Kids Men Jackets #1249,Men,Jackets,Zudio Kids,742.39
1250,Zudio Basics Men Pants #1250,Men,Pants,Zudio Basics,2330.46
1251,Zudio Trend Women Shirts #1251,Women,Shirts,Zudio Trend,2378.11
1252,Zudio Kids Kids Shirts #1252,Kids,Shirts,Zudio Kids,813.21
1253,Zudio Denim Kids Jackets #1253,Kids,Jackets,Zudio Denim,2042.06
1254,Zudio Active Women Dresses #1254,Women,Dresses,Zudio Active,1387.12
1255,Zudio Denim Kids Sweaters #1255,Kids,Sweaters,Zudio Denim,1016.39
1256,Zudio Kids Men Skirts #1256,Men,Skirts,Zudio Kids,482.82
1257,Zudio Kids Men Shoes #1257,Men,Shoes,Zudio Kids,1775.07
1258,Zudio Active Women Jackets #1258,Women,Jackets,Zudio Active,2116.78
1259,Zudio Basics Kids Pants #1259,Kids,Pants,Zudio Basics,1673.79
1260,Zudio Trend Men Skirts #1260,Men,Skirts,Zudio Trend,312.77
1261,Zudio Trend Kids Shoes #1261,Kids,Shoes,Zudio Trend,2012.48
1262,Zudio Trend Men Skirts #1262,Men,Skirts,Zudio Trend,644.1
1263,Zudio Basics Men Shoes #1263,Men,Shoes,Zudio Basics,1223.05
1264,Zudio Kids Men Pants #1264,Men,Pants,Zudio Kids,2251.4
1265,Zudio Active Women Jeans #1265,Women,Jeans,Zudio Active,1701.23
1266,Zudio Kids Men Dresses #1266,Men,Dresses,Zudio Kids,1931.91
1267,Zudio Active Kids Shirts #1267,Kids,Shirts,Zudio Active,543.29
1268,Zudio Denim Men Skirts #1268,Men,Skirts,Zudio Denim,1652.61
1269,Zudio Denim Men Jackets #1269,Men,Jackets,Zudio Denim,2173.55
1270,Zudio Trend Women Tops #1270,Women,Tops,Zudio Trend,2163.47
1271,Zudio Denim Women Hoodies #1271,Women,Hoodies,Zudio Denim,371.51
1272,Zudio Active Women Hoodies #1272,Women,Hoodies,Zudio Active,804.32
1273,Zudio Active Kids Tops #1273,Kids,Tops,Zudio Active,1761.34
1274,Zudio Denim Women Sweaters #1274,Women,Sweaters,Zudio Denim,1080.59
1275,Zudio Kids Kids Tops #1275,Kids,Tops,Zudio Kids,-730.9
1276,Zudio Basics Women Shoes #1276,Women,Shoes,Zudio Basics,576.37
1277,Zudio Kids Women Hoodies #1277,Women,Hoodies,Zudio Kids,1362.04
1278,Zudio Denim Kids Shirts #1278,Kids,Shirts,Zudio Denim,1340.1
1279,Zudio Kids Women Jeans #1279,Women,Jeans,Zudio Kids,2248.75
1280,Zudio Kids Kids Dresses #1280,Kids,Dresses,Zudio Kids,951.88
1281,Zudio Active Women Shirts #1281,Women,Shirts,Zudio Active,1740.26
1282,Zudio Kids Men T-shirts #1282,Men,T-shirts,Zudio Kids,963.67
1283,Zudio Trend Kids Hoodies #1283,Kids,Hoodies,Zudio Trend,1490.05
1284,Zudio Basics Kids Hoodies #1284,Kids,Hoodies,Zudio Basics,855.46
1285,Zudio Basics Men T-shirts #1285,Men,T-shirts,Zudio Basics,2207.9
1286,Zudio Denim Women Jeans #1286,Women,Jeans,Zudio Denim,1588.9
1287,Zudio Trend Women Sweaters #1287,Women,Sweaters,Zudio Trend,2019.67
1288,Zudio Basics Women Shirts #1288,Women,Shirts,Zudio Basics,1673.98
1289,Zudio Basics Kids Pants #1289,Kids,Pants,Zudio Basics,943.23
1290,Zudio Denim Men Hoodies #1290,Men,Hoodies,Zudio Denim,1249.46
1291,Zudio Active Kids Tops #1291,Kids,Tops,Zudio Active,1301.34
1292,Zudio Trend Men Jeans #1292,Men,Jeans,Zudio Trend,1970.53
1293,Zudio Trend Kids Pants #1293,Kids,Pants,Zudio Trend,1070.91
1294,Zudio Active Women T-shirts #1294,Women,T-shirts,Zudio Active,636.02
1295,Zudio Trend Women Dresses #1295,Women,Dresses,Zudio Trend,2336.03
1296,Zudio Active Kids Skirts #1296,Kids,Skirts,Zudio Active,1041.7
1297,Zudio Trend Women Skirts #1297,Women,Skirts,Zudio Trend,769.96
1298,Zudio Basics Kids Tops #1298,Kids,Tops,Zudio Basics,791.82
1299,Zudio Basics Women Skirts #1299,Women,Skirts,Zudio Basics,1045.47
1300,Zudio Kids Women Hoodies #1300,Women,Hoodies,Zudio Kids,1604.95
1301,Zudio Trend Men Skirts #1301,Men,Skirts,Zudio Trend,1064.55
1302,Zudio Basics Men Tops #1302,Men,Tops,Zudio Basics,529.27
1303,Zudio Denim Men Dresses #1303,Men,Dresses,Zudio Denim,-1861.37
1304,Zudio Kids Women Shirts #1304,Women,Shirts,Zudio Kids,1950.93
1305,Zudio Trend Women Jackets #1305,Women,Jackets,Zudio Trend,1489.17
1306,Zudio Active Kids Shirts #1306,Kids,Shirts,Zudio Active,792.41
1307,Zudio Denim Women Jeans #1307,Women,Jeans,Zudio Denim,816.95
1308,Zudio Kids Kids Hoodies #1308,Kids,Hoodies,Zudio Kids,760.12
1309,Zudio Basics Men Jackets #1309,Men,Jackets,Zudio Basics,1244.27
1310,Zudio Kids Kids Jeans #1310,Kids,Jeans,Zudio Kids,1017.51
1311,Zudio Kids Men Sweaters #1311,Men,Sweaters,Zudio Kids,2129.54
1312,Zudio Basics Women Dresses #1312,Women,Dresses,Zudio Basics,2375.04
1313,Zudio Trend Women T-shirts #1313,Women,T-shirts,Zudio Trend,2269.78
1314,Zudio Active Women Skirts #1314,Women,Skirts,Zudio Active,1604.32
1315,Zudio Active Kids Pants #1315,Kids,Pants,Zudio Active,1103.54
1316,Zudio Basics Women Hoodies #1316,Women,Hoodies,Zudio Basics,2262.5
1317,Zudio Active Women Hoodies #1317,Women,Hoodies,Zudio Active,2245.73
1318,Zudio Trend Men Skirts #1318,Men,Skirts,Zudio Trend,1288.73
1319,Zudio Basics Men Dresses #1319,Men,Dresses,Zudio Basics,2447.5
1320,Zudio Denim Men Jeans #1320,Men,Jeans,Zudio Denim,680.7
1321,Zudio Trend Women Sweaters #1321,Women,Sweaters,Zudio Trend,1919.61
1322,Zudio Basics Women Jeans #1322,Women,Jeans,Zudio Basics,2277.28
1323,Zudio Kids Women Sweaters #1323,Women,Sweaters,Zudio Kids,2296.51
1324,Zudio Basics Men Jeans #1324,Men,Jeans,Zudio Basics,1259.15
1325,Zudio Basics Women Dresses #1325,Women,Dresses,Zudio Basics,372.05
1326,Zudio Denim Kids T-shirts #1326,Kids,T-shirts,Zudio Denim,1437.33
1327,Zudio Trend Women Shoes #1327,WOMEN,Shoes,Zudio Trend,964.11
1328,Zudio Trend Kids Skirts #1328,Kids,Skirts,Zudio Trend,1825.74
1329,Zudio Active Kids T-shirts #1329,Kids,T-shirts,Zudio Active,2030.97
1330,Zudio Kids Women Skirts #1330,Women,Skirts,Zudio Kids,2402.71
1331,Zudio Trend Kids Pants #1331,Kids,Pants,Zudio Trend,2085.5
1332,Zudio Active Men Dresses #1332,Men,Dresses,Zudio Active,2263.62
1333,Zudio Basics Kids Dresses #1333,Kids,Dresses,Zudio Basics,877.56
1334,Zudio Trend Men Shirts #1334,Men,Shirts,Zudio Trend,1347.54
1335,Zudio Basics Men Sweaters #1335,Men,Sweaters,Zudio Basics,2360.34
1336,Zudio Active Women Sweaters #1336,Women,Sweaters,Zudio Active,1931.33
1337,Zudio Active Women Skirts #1337,Women,Skirts,Zudio Active,1009.98
1338,Zudio Active Women Jackets #1338,Women,Jackets,Zudio Active,2450.79
1339,Zudio Active Kids Pants #1339,Kids,Pants,Zudio Active,1508.75
1340,Zudio Denim Kids Hoodies #1340,Kids,Hoodies,Zudio Denim,1498.59
1341,Zudio Trend Women Jeans #1341,Women,Jeans,Zudio Trend,1227.7
1342,Zudio Kids Kids Tops #1342,Kids,Tops,Zudio Kids,2254.1
1343,Zudio Denim Men Hoodies #1343,Men,Hoodies,Zudio Denim,2178.95
1344,Zudio Kids Men Shoes #1344,Men,Shoes,Zudio Kids,1817.32
1345,Zudio Basics Kids Dresses #1345,Kids,Dresses,Zudio Basics,1834.78
1346,Zudio Denim Women Pants #1346,Women,Pants,Zudio Denim,337.89
1347,Zudio Denim Men T-shirts #1347,Men,T-shirts,Zudio Denim,1934.21
1348,Zudio Denim Women Dresses #1348,Women,Dresses,Zudio Denim,1883.75
1349,Zudio Denim Kids Dresses #1349,Kids,Dresses,Zudio Denim,353.37
1350,Zudio Denim Women Tops #1350,Women,Tops,Zudio Denim,418.16
1351,Zudio Denim Kids Shoes #1351,Kids,Shoes,Zudio Denim,1213.54
1352,Zudio Trend Men Shoes #1352,Men,Shoes,Zudio Trend,1572.53
1353,Zudio Basics Kids Shoes #1353,Kids,Shoes,Zudio Basics,1572.43
1354,Zudio Denim Kids T-shirts #1354,Kids,T-shirts,Zudio Denim,1235.26
1355,Zudio Trend Men Pants #1355,Men,Pants,Zudio Trend,855.17
1356,Zudio Basics Women Skirts #1356,Women,Skirts,Zudio Basics,1315.55
1357,Zudio Basics Men Sweaters #1357,Men,Sweaters,Zudio Basics,1175.89
1358,Zudio Active Men Sweaters #1358,Men,Sweaters,Zudio Active,503.29
1359,Zudio Basics Kids Hoodies #1359,Kids,Hoodies,Zudio Basics,2470.52
1360,Zudio Trend Women T-shirts #1360,Women,T-shirts,Zudio Trend,1005.98
1361,Zudio Basics Kids Skirts #1361,Kids,Skirts,Zudio Basics,1896.02
1362,Zudio Kids Kids Pants #1362,Kids,Pants,Zudio Kids,865.25
1363,Zudio Denim Men Pants #1363,Men,Pants,Zudio Denim,1671.23
1364,Zudio Trend Men Skirts #1364,Men,Skirts,Zudio Trend,956.28
1365,Zudio Active Men Hoodies #1365,Men,Hoodies,Zudio Active,
1366,Zudio Active Men Dresses #1366,Men,Dresses,Zudio Active,1654.09
1367,Zudio Trend Kids Sweaters #1367,Kids,Sweaters,Zudio Trend,405.68
1368,Zudio Trend Women Skirts #1368,Women,Skirts,Zudio Trend,768.23
1369,Zudio Trend Men Dresses #1369,Men,Dresses,Zudio Trend,1337.73
1370,Zudio Denim Men Jackets #1370,Men,Jackets,Zudio Denim,1879.93
1371,Zudio Basics Women Shirts #1371,Women,Shirts,Zudio Basics,1598.41
1372,Zudio Denim Men Skirts #1372,Men,Skirts,Zudio Denim,1633.82
1373,Zudio Active Men Hoodies #1373,Men,Hoodies,Zudio Active,626.38
1374,Zudio Kids Women Tops #1374,Women,Tops,Zudio Kids,2202.19
1375,Zudio Denim Men Pants #1375,Men,Pants,Zudio Denim,1977.62
1376,Zudio Basics Kids Jeans #1376,Kids,Jeans,Zudio Basics,441.69
1377,Zudio Trend Men T-shirts #1377,Men,T-shirts,Zudio Trend,1365.5
1378,Zudio Active Kids Jackets #1378,Kids,Jackets,Zudio Active,1616.63
1379,Zudio Active Women T-shirts #1379,Women,T-shirts,Zudio Active,548.55
1380,Zudio Denim Men Shirts #1380,Men,Shirts,Zudio Denim,1420.5
1381,Zudio Basics Men Jackets #1381,Men,Jackets,Zudio Basics,387.09
1382,Zudio Trend Men Shirts #1382,Men,Shirts,Zudio Trend,1688.88
1383,Zudio Denim Kids Jackets #1383,Kids,Jackets,Zudio Denim,581.39
1384,Zudio Basics Women T-shirts #1384,Women,T-shirts,Zudio Basics,2392.54
1385,Zudio Denim Women Shoes #1385,Women,Shoes,Zudio Denim,1517.95
1386,Zudio Basics Kids Dresses #1386,Kids,Dresses,Zudio Basics,1779.98
1387,Zudio Denim Kids Hoodies #1387,Kids,Hoodies,Zudio Denim,2474.02
1388,Zudio Active Men Jackets #1388,Men,Jackets,Zudio Active,
1389,Zudio Kids Kids Hoodies #1389,Kids,Hoodies,Zudio Kids,1075.19
1390,Zudio Denim Women Jeans #1390,Women,Jeans,Zudio Denim,417.21
1391,Zudio Basics Kids Jeans #1391,Kids,Jeans,Zudio Basics,1489.92
1392,Zudio Active Women T-shirts #1392,Women,T-shirts,Zudio Active,440.92
1393,Zudio Basics Women Dresses #1393,  Women  ,Dresses,Zudio Basics,1657.54
1394,Zudio Basics Kids Shoes #1394,Kids,Shoes,Zudio Basics,1912.47
1395,Zudio Trend Men Sweaters #1395,Men,Sweaters,Zudio Trend,1142.05
1396,Zudio Denim Kids T-shirts #1396,Kids,T-shirts,Zudio Denim,1876.62
1397,Zudio Denim Men Tops #1397,Men,Tops,Zudio Denim,917.43
1398,Zudio Denim Men Jeans #1398,Men,Jeans,Zudio Denim,625.14
1399,Zudio Active Men Hoodies #1399,Men,Hoodies,Zudio Active,1943.93
1400,Zudio Denim Men T-shirts #1400,Men,T-shirts,Zudio Denim,1653.82
1401,Zudio Denim Men Dresses #1401,Men,Dresses,Zudio Denim,810.39
1402,Zudio Basics Men Hoodies #1402,Men,Hoodies,Zudio Basics,2211.69
1403,Zudio Denim Women Skirts #1403,Women,Skirts,Zudio Denim,938.32
1404,Zudio Kids Kids Tops #1404,Kids,Tops,Zudio Kids,399.25
