store_id,store_name,city,state,tier,phone,email,open_date,selling_area_sqft,staff_count
1555,Zudio - Lucknow Mall 1555,Lucknow,Uttar Pradesh,1,7305755195,store1555@zudio.in,2021-03-31,4334,11
1556,Zudio - Kota Mall 1556,Kota,Rajasthan,1,8730936351,store1556@zudio.in,2018-03-03,4164,12
1557,Zudio - Mumbai Mall 1557,Mumbai,Maharashtra,1,,store1557@zudio.in,2021-01-27,1540,15
1558,Zudio - Bengaluru Mall 1558,Bengaluru,Karnataka,1,7461810110,store1558@zudio.in,2019-05-31,3097,9
1559,Zudio - Mumbai Central 1559,Mumbai,Maharashtra,3,7536235656,store1559@zudio.in,2022-12-28,2686,30
1560,Zudio - Rajkot Mall 1560,Rajkot,Gujarat,3,7969156484,store1560@zudio.in,2025-04-05,1828,23
1561,Zudio - Durgapur Central 1561,Durgapur,West Bengal,2,8421796949,store1561@zudio.in,2023-04-15,2070,17
1562,Zudio - Aurangabad Central 1562,Aurangabad,Maharashtra,1,8857548628,store1562@zudio.in,2018-03-13,2356,12
1563,Zudio - Howrah Central 1563,Howrah,West Bengal,3,7491173422,store1563@zudio.in,2022-01-09,4249,23
1564,Zudio - Hubli Central 1564,Hubli,Karnataka,2,8206314284,store1564@zudio.in,2023-09-14,3959,12
1565,Zudio - Mysuru Mall 1565,Mysuru,Karnataka,1,8666516881,store1565@zudio.in,2018-12-12,3819,31
1566,Zudio - Rohini Mall 1566,Rohini,Delhi,2,7234437522,store1566@zudio.in,2020-05-06,3558,18
1567,Zudio - Chennai Mall 1567,Chennai,Tamil Nadu,3,7533310159,store1567@zudio.in,2018-01-22,1947,21
1568,Zudio - Surat Central 1568,Surat,Gujarat,2,9200837260,store1568@zudio.in,2020-08-11,3412,28
1569,Zudio - Mumbai Central 1569,Mumbai,Maharashtra,3,8612030203,store1569@zudio.in,2023-05-22,3620,15
1570,Zudio - Chennai Mall 1570,Chennai,Tamil Nadu,1,8939065193,store1570@zudio.in,2024-03-13,3538,22
1571,Zudio - Udaipur Central 1571,Udaipur,Rajasthan,1,9181763331,store1571@zudio.in,2019-05-25,1812,12
1572,Zudio - Salem Mall 1572,Salem,Tamil Nadu,1,7829639082,store1572@zudio.in,2018-05-22,3034,22
1573,Zudio - Nashik Central 1573,Nashik,Maharashtra,1,9632494871,store1573@zudio.in,2018-06-16,2920,33
1574,Zudio - Bengaluru Mall 1574,Bengaluru,Karnataka,3,9223028465,store1574@zudio.in,2018-08-13,3759,29
1575,Zudio - Ahmedabad Central 1575,Ahmedabad,Gujarat,3,8877329742,store1575@zudio.in,2018-01-15,3945,29
1576,Zudio - Bengaluru Mall 1576,Bengaluru,Karnataka,3,8184781951,store1576@zudio.in,2023-10-08,3749,25
1577,Zudio - Kota Mall 1577,Kota,Rajasthan,2,9781213443,store1577@zudio.in,2024-06-21,3099,33
1578,Zudio - Ahmedabad Central 1578,Ahmedabad,Gujarat,3,9754714791,store1578@zudio.in,2025-06-12,2719,27
1579,Zudio - Mysuru Central 1579,mysuru,Karnataka,2,8397644015,store1579@zudio.in,2019-06-22,3973,19
1580,Zudio - Delhi Mall 1580,Delhi,Delhi,2,9289136045,store1580@zudio.in,2025-12-31,4122,11
1581,Zudio - Rajkot Central 1581,Rajkot,Gujarat,3,9617858639,store1581@zudio.in,2021-01-30,3482,13
1582,Zudio - Hubli Mall 1582,Hubli,Karnataka,1,8701425934,store1582@zudio.in,2020-07-25,3082,26
1583,Zudio - Hubli Central 1583,Hubli,Karnataka,1,8521598048,store1583@zudio.in,2024-09-18,3817,18
1584,Zudio - Hubli Central 1584,Hubli,Karnataka,1,7033075671,store1584@zudio.in,2023-08-18,2186,31
1585,Zudio - Hubli Mall 1585,Hubli,Karnataka,1,7589482622,store1585@zudio.in,2019-12-11,4426,23
1586,Zudio - Delhi Central 1586,Delhi,Delhi,2,7257443012,store1586@zudio.in,2018-10-04,2474,10
1587,Zudio - Pune Central 1587,Pune,Maharashtra,2,8609228742,store1587@zudio.in,2026-01-01,3184,26
1588,Zudio - Hubli Central 1588,Hubli,Karnataka,2,7063664014,store1588@zudio.in,2019-04-24,4536,25
1589,Zudio - Ahmedabad Central 1589,Ahmedabad,Gujarat,3,7384047061,store1589@zudio.in,2026-02-06,3587,15
1590,Zudio - Ghaziabad Central 1590,Ghaziabad,Uttar Pradesh,2,7696194318,store1590@zudio.in,2024-04-29,4661,34
1591,Zudio - Jaipur Central 1591,Jaipur,Rajasthan,2,8104927363,store1591@zudio.in,2023-02-26,2459,31
1592,Zudio - Kolhapur Mall 1592,Kolhapur,Maharashtra,3,7242660601,store1592@zudio.in,2020-08-10,3805,18
1593,Zudio - Kota Mall 1593,Kota,Rajasthan,1,8780483059,store1593@zudio.in,2020-07-09,4169,25
1594,Zudio - Nagpur Mall 1594,Nagpur,Maharashtra,2,7879781079,store1594@zudio.in,2020-05-26,3517,15
1595,Zudio - Delhi Mall 1595,Delhi,Delhi,3,9413119438,store1595@zudio.in,2025-03-25,3111,10
1596,Zudio - Varanasi Central 1596,Varanasi,Uttar Pradesh,2,8102019023,store1596@zudio.in,2019-09-16,3324,10
1597,Zudio - Kolhapur Central 1597,Kolhapur,Maharashtra,3,8907378100,store1597@zudio.in,2026-01-17,3722,12
1598,Zudio - Delhi Central 1598,Delhi,Delhi,3,7675791928,store1598@zudio.in,2025-05-14,3319,13
1599,Zudio - Varanasi Mall 1599,Varanasi,Uttar Pradesh,3,8253081265,store1599@zudio.in,2021-12-13,3048,11
1600,Zudio - Kolkata Central 1600,Kolkata,West Bengal,2,7014520271,store1600@zudio.in,2022-03-07,3626,19
1601,Zudio - Nagpur Mall 1601,Nagpur,Maharashtra,1,7131020047,store1601@zudio.in,2021-04-07,2644,18
1602,Zudio - Tiruchirapalli Central 1602,Tiruchirapalli,Tamil Nadu,3,8994334209,store1602@zudio.in,2021-04-04,1939,15
1603,Zudio - Rajkot Central 1603,Rajkot,Gujarat,1,,store1603@zudio.in,2021-06-23,3384,14
1604,Zudio - Vadodara Mall 1604,Vadodara,Gujarat,3,9347593760,store1604@zudio.in,2022-01-02,2618,17
1605,Zudio - Surat Central 1605,Surat,Gujarat,3,8777611525,store1605@zudio.in,2025-08-27,3947,30
1606,Zudio - Howrah Mall 1606,Howrah,West Bengal,3,8561426279,store1606@zudio.in,2018-10-20,3660,30
1607,Zudio - Mangaluru Central 1607,Mangaluru,Karnataka,2,8172186480,store1607@zudio.in,2025-06-11,3099,25
1608,Zudio - Surat Mall 1608,Surat,Gujarat,3,9100911267,store1608@zudio.in,2019-03-08,3183,32
1609,Zudio - Mysuru Mall 1609,Mysuru,Karnataka,1,9212475586,store1609@zudio.in,2019-04-28,2885,32
1610,Zudio - Delhi Mall 1610,Delhi,Delhi,2,7622639914,store1610@zudio.in,2022-06-18,1425,19
1611,Zudio - Noida Mall 1611,Noida,Uttar Pradesh,2,8338877646,store1611@zudio.in,2018-05-20,4388,25
1612,Zudio - Surat Mall 1612,Surat,Gujarat,2,9914024056,store1612@zudio.in,2024-07-18,2206,27
1613,Zudio - Noida Central 1613,Noida,Uttar Pradesh,2,8206393694,store1613@zudio.in,2021-07-07,2534,28
1614,Zudio - Mangaluru Mall 1614,Mangaluru,Karnataka,2,7768659860,store1614@zudio.in,2018-05-18,2426,24
1615,Zudio - Agra Central 1615,Agra,Uttar Pradesh,3,7742037298,store1615@zudio.in,2020-07-27,3756,30
1616,Zudio - Dwarka Mall 1616,Dwarka,Delhi,3,7197184458,store1616@zudio.in,2022-06-05,3326,27
1617,Zudio - Jodhpur Central 1617,Jodhpur,Rajasthan,2,9411195435,store1617@zudio.in,2021-07-17,3277,11
1618,Zudio - Siliguri Mall 1618,Siliguri,West Bengal,3,9654643937,store1618@zudio.in,2025-07-08,3442,31
1619,Zudio - Siliguri Mall 1619,Siliguri,West Bengal,2,8857784668,store1619@zudio.in,2026-02-05,3553,27
1620,Zudio - Tiruchirapalli Mall 1620,Tiruchirapalli,Tamil Nadu,2,9456712916,store1620@zudio.in,2019-06-21,2943,20
1621,Zudio - Coimbatore Central 1621,Coimbatore,Tamil Nadu,1,7895848306,store1621@zudio.in,2025-04-13,3967,33
1622,Zudio - New Delhi Central 1622,New Delhi,Delhi,3,9370370816,store1622@zudio.in,2025-08-17,2158,24
1623,Zudio - Varanasi Central 1623,Varanasi,Uttar Pradesh,2,,store1623@zudio.in,2018-08-11,3440,23
1624,Zudio - Vadodara Central 1624,Vadodara,Gujarat,2,7045382846,store1624@zudio.in,2024-05-16,3295,9
1625,Zudio - Siliguri Mall 1625,Siliguri,West Bengal,2,8107891916,,2025-01-25,2903,26
1626,Zudio - Dwarka Mall 1626,Dwarka,Delhi,2,8856942224,store1626@zudio.in,2022-08-14,3288,30
1627,Zudio - Salem Mall 1627,Salem,Tamil Nadu,2,7996989527,store1627@zudio.in,2024-04-22,3304,30
1628,Zudio - Rohini Mall 1628,Rohini,Delhi,2,7707283027,store1628@zudio.in,2024-01-22,3657,20
1629,Zudio - Agra Central 1629,Agra,Uttar Pradesh,2,8920227420,store1629@zudio.in,2019-01-24,2604,23
1630,Zudio - Vadodara Mall 1630,Vadodara,Gujarat,3,8591693609,store1630@zudio.in,2025-06-22,4505,13
1631,Zudio - Vadodara Central 1631,Vadodara,Gujarat,2,7235381443,store1631@zudio.in,2025-10-09,2746,11
1632,Zudio - Delhi Mall 1632,Delhi,Delhi,3,9157043667,store1632@zudio.in,2019-04-17,4073,8
1633,Zudio - Kota Mall 1633,Kota,Rajasthan,1,7776112737,store1633@zudio.in,2023-03-01,3557,23
1634,Zudio - Howrah Central 1634,Howrah,West Bengal,2,8210085107,store1634@zudio.in,2021-04-09,1380,34
1635,Zudio - Nashik Central 1635,Nashik,Maharashtra,1,9747346696,store1635@zudio.in,2021-02-15,2602,10
1636,Zudio - Chennai Mall 1636,Chennai,Tamil Nadu,2,9224353803,store1636@zudio.in,2021-05-19,3728,30
1637,Zudio - Aurangabad Mall 1637,Aurangabad,Maharashtra,2,8913339794,,2024-08-07,2928,24
1638,Zudio - New Delhi Mall 1638,New Delhi,Delhi,1,8580676004,store1638@zudio.in,2026-02-08,3671,12
1639,Zudio - Mangaluru Central 1639,Mangaluru,Karnataka,1,7911586120,store1639@zudio.in,2021-06-18,3433,18
1640,Zudio - Siliguri Central 1640,Siliguri,West Bengal,3,8444737109,store1640@zudio.in,2024-12-06,5222,10
1641,Zudio - Siliguri Central 1641,Siliguri,West Bengal,2,8306543394,store1641@zudio.in,2024-11-13,3816,21
1642,Zudio - Bengaluru Central 1642,Bengaluru,Karnataka,2,9100835277,store1642@zudio.in,2022-12-02,2307,16
1643,Zudio - Siliguri Mall 1643,Siliguri,West Bengal,1,9856349672,store1643@zudio.in,2020-08-20,2429,34
1644,Zudio - Durgapur Mall 1644,Durgapur,West Bengal,2,8531786044,store1644@zudio.in,2023-12-11,4224,34
1645,Zudio - Nashik Central 1645,Nashik,Maharashtra,3,8603175893,store1645@zudio.in,2020-05-15,3900,27
1646,Zudio - Dwarka Mall 1646,Dwarka,Delhi,2,9914782100,store1646@zudio.in,2021-04-21,3918,16
1647,Zudio - Udaipur Mall 1647,Udaipur,Rajasthan,3,7316083724,store1647@zudio.in,2022-08-13,3822,12
1648,Zudio - Nashik Mall 1648,Nashik,Maharashtra,3,9457343433,store1648@zudio.in,2024-12-26,3939,14
1649,Zudio - Mumbai Mall 1649,Mumbai,Maharashtra,1,7627332641,store1649@zudio.in,2018-08-16,3819,19
1650,Zudio - Hubli Mall 1650,Hubli,Karnataka,3,9992125910,store1650@zudio.in,2025-07-18,2292,30
1651,Zudio - Kolkata Central 1651,Kolkata,West Bengal,2,8001099173,store1651@zudio.in,2020-12-26,3423,31
1652,Zudio - Madurai Central 1652,Madurai,Tamil Nadu,3,8278165683,store1652@zudio.in,2018-12-20,2546,17
1653,Zudio - Udaipur Mall 1653,Udaipur,Rajasthan,1,7640320217,store1653@zudio.in,2018-03-19,2181,23
1654,Zudio - Chennai Mall 1654,Chennai,Tamil Nadu,1,8431757969,store1654@zudio.in,2025-09-08,3423,19
1655,Zudio - Rohini Central 1655,Rohini,Delhi,3,7418947689,store1655@zudio.in,2025-04-28,3514,9
1656,Zudio - Howrah Mall 1656,Howrah,West Bengal,1,9232873450,store1656@zudio.in,2024-09-03,3155,19
1657,Zudio - Ahmedabad Mall 1657,Ahmedabad,Gujarat,3,8216273565,store1657@zudio.in,2018-05-18,2086,16
1658,Zudio - Udaipur Central 1658,Udaipur,Rajasthan,2,8647757246,store1658@zudio.in,2022-08-04,3391,26
1659,Zudio - Siliguri Mall 1659,Siliguri,West Bengal,2,7119812125,store1659@zudio.in,2019-12-06,3107,14
1660,Zudio - Mangaluru Central 1660,Mangaluru,Karnataka,2,8152815630,store1660@zudio.in,2022-03-09,3054,34
1661,Zudio - Dwarka Mall 1661,Dwarka,Delhi,1,7217360478,store1661@zudio.in,2023-05-15,4822,33
1662,Zudio - Rohini Mall 1662,Rohini,Delhi,2,7825490748,store1662@zudio.in,2021-08-06,2594,22
1663,Zudio - Delhi Mall 1663,Delhi,Delhi,2,8390680477,store1663@zudio.in,2018-02-02,2880,9
1664,Zudio - Noida Mall 1664,Noida,Uttar Pradesh,2,8007546917,store1664@zudio.in,2019-07-06,0,9
1665,Zudio - Mangaluru Mall 1665,Mangaluru,Karnataka,2,9729329759,store1665@zudio.in,2025-06-15,3491,19
1666,Zudio - Madurai Mall 1666,Madurai,Tamil Nadu,3,8837165523,store1666@zudio.in,2024-02-17,4101,15
1667,Zudio - Mysuru Mall 1667,Mysuru,Karnataka,3,9595377813,store1667@zudio.in,2021-03-05,2657,21
1668,Zudio - Salem Mall 1668,Salem,Tamil Nadu,3,9062959549,store1668@zudio.in,2022-08-09,3048,25
1669,Zudio - Delhi Mall 1669,Delhi,Delhi,2,7381760911,store1669@zudio.in,2020-07-01,2064,24
1670,Zudio - Rohini Central 1670,Rohini,Delhi,1,9448731517,store1670@zudio.in,2021-04-17,4727,19
1671,Zudio - Jodhpur Mall 1671,Jodhpur,Rajasthan,1,8192563794,store1671@zudio.in,2023-07-09,3165,8
1672,Zudio - Noida Mall 1672,Noida,Uttar Pradesh,3,9599849906,store1672@zudio.in,2019-04-08,2911,34
1673,Zudio - Aurangabad Mall 1673,Aurangabad,Maharashtra,3,9624056178,store1673@zudio.in,2021-04-27,1279,15
1674,Zudio - Chennai Central 1674,Chennai,Tamil Nadu,1,7949489229,store1674@zudio.in,2019-06-12,1423,18
1675,Zudio - Kota Mall 1675,Kota,Rajasthan,2,9735392340,store1675@zudio.in,2021-10-14,3466,23
1676,Zudio - Kanpur Central 1676,Kanpur,Uttar Pradesh,2,8279281254,store1676@zudio.in,2020-11-07,4492,9
1677,Zudio - Jaipur Mall 1677,jaipur,Rajasthan,2,8282393154,store1677@zudio.in,2024-08-04,3362,19
1678,Zudio - Jodhpur Central 1678,Jodhpur,Rajasthan,2,8972186110,store1678@zudio.in,2022-12-30,3809,11
1679,Zudio - New Delhi Mall 1679,New Delhi,Delhi,2,7338647152,,2023-12-25,2533,15
1680,Zudio - Jaipur Central 1680,Jaipur,Rajasthan,3,8528255342,store1680@zudio.in,2023-07-13,4966,12
1681,Zudio - Vadodara Mall 1681,Vadodara,Gujarat,1,8579148778,store1681@zudio.in,2022-03-31,2733,29
1682,Zudio - Kota Central 1682,Kota,Rajasthan,1,9892423365,store1682@zudio.in,2018-12-01,3481,21
1683,Zudio - Vadodara Mall 1683,Vadodara,Gujarat,3,7215186758,,2022-02-25,2948,14
1684,Zudio - Rajkot Mall 1684,Rajkot,Gujarat,1,8918148836,store1684@zudio.in,2022-09-09,2986,25
1685,Zudio - Chennai Central 1685,Chennai,Tamil Nadu,2,7035655614,store1685@zudio.in,2019-08-26,2814,21
1686,Zudio - Udaipur Central 1686,Udaipur,Rajasthan,2,8682963377,store1686@zudio.in,2023-12-16,2561,32
1687,Zudio - Rajkot Central 1687,Rajkot,Gujarat,2,8795080269,store1687@zudio.in,2020-09-29,2656,32
1688,Zudio - Dwarka Mall 1688,Dwarka,Delhi,1,8856860627,store1688@zudio.in,2024-12-24,2523,9
1689,Zudio - Salem Mall 1689,Salem,Tamil Nadu,3,7033686317,,2024-08-10,4535,23
1690,Zudio - Dwarka Mall 1690,Dwarka,Delhi,2,,store1690@zudio.in,2022-08-03,3226,20
1691,Zudio - Kolkata Central 1691,Kolkata,West Bengal,1,8829314280,store1691@zudio.in,2024-12-25,2963,27
1692,Zudio - Mysuru Central 1692,Mysuru,Karnataka,3,7720647259,store1692@zudio.in,2018-03-12,3781,34
1693,Zudio - Kanpur Central 1693,Kanpur,Uttar Pradesh,1,8091312071,store1693@zudio.in,2021-02-28,2833,8
1694,Zudio - Tiruchirapalli Central 1694,Tiruchirapalli,Tamil Nadu,2,8607245628,store1694@zudio.in,2023-12-01,2973,11
1695,Zudio - Noida Central 1695,Noida,Uttar Pradesh,2,8538720978,store1695@zudio.in,2026-01-28,4044,21
1696,Zudio - Kolkata Central 1696,Kolkata,West Bengal,2,9714195203,store1696@zudio.in,2021-06-22,3506,29
1697,Zudio - Ahmedabad Mall 1697,Ahmedabad,Gujarat,3,9723237723,store1697@zudio.in,2020-09-17,4129,31
1698,Zudio - Agra Central 1698,  Agra  ,Uttar Pradesh,2,8282836972,store1698@zudio.in,2023-05-17,1862,29
1699,Zudio - Udaipur Mall 1699,Udaipur,Rajasthan,2,7651862659,store1699@zudio.in,2022-07-19,2442,32
1700,Zudio - Coimbatore Mall 1700,Coimbatore,Tamil Nadu,3,9839924175,,2018-11-13,2822,10
1701,Zudio - Udaipur Mall 1701,Udaipur,Rajasthan,2,9026671127,store1701@zudio.in,2020-03-19,2486,12
1702,Zudio - Howrah Central 1702,Howrah,West Bengal,3,9936016731,,2022-08-07,4003,15
1703,Zudio - Surat Central 1703,Surat,Gujarat,1,8094275381,store1703@zudio.in,2019-07-25,3867,29
1704,Zudio - New Delhi Mall 1704,New Delhi,Delhi,2,7471321742,store1704@zudio.in,2019-08-26,3119,11
1705,Zudio - Ahmedabad Central 1705,Ahmedabad,Gujarat,2,9307710449,store1705@zudio.in,2018-09-17,3272,19
1706,Zudio - Jodhpur Mall 1706,Jodhpur,Rajasthan,1,,store1706@zudio.in,2021-03-14,4357,34
1707,Zudio - New Delhi Mall 1707,New Delhi,Delhi,1,8135169872,store1707@zudio.in,2018-02-19,3652,34
1708,Zudio - Pune Mall 1708,Pune,Maharashtra,3,7521951652,store1708@zudio.in,2018-10-13,2525,22
1709,Zudio - Mysuru Central 1709,Mysuru,Karnataka,2,9603074595,store1709@zudio.in,2022-08-31,2721,31
1710,Zudio - Ahmedabad Mall 1710,Ahmedabad,Gujarat,2,9719317986,store1710@zudio.in,2024-09-08,4458,32
1711,Zudio - Kota Central 1711,Kota,Rajasthan,3,8422750765,store1711@zudio.in,2025-06-09,3364,10
1712,Zudio - Tiruchirapalli Central 1712,Tiruchirapalli,Tamil Nadu,2,7973532032,store1712@zudio.in,2024-03-24,4853,8
1713,Zudio - Jaipur Central 1713,Jaipur,Rajasthan,2,7038329805,store1713@zudio.in,2019-09-05,2062,26
1714,Zudio - Delhi Mall 1714,Delhi,Delhi,2,8014823861,store1714@zudio.in,2025-06-10,4160,14
1715,Zudio - Howrah Mall 1715,Howrah,West Bengal,2,7082652774,store1715@zudio.in,2020-10-24,2383,16
1716,Zudio - Nashik Central 1716,Nashik,Maharashtra,1,8543560608,store1716@zudio.in,2025-06-14,4432,33
1717,Zudio - Kota Central 1717,Kota,Rajasthan,2,8221041696,store1717@zudio.in,2021-11-08,3328,9
1718,Zudio - Coimbatore Central 1718,Coimbatore,Tamil Nadu,1,9238291692,store1718@zudio.in,2022-07-23,3677,24
1719,Zudio - Ahmedabad Mall 1719,Ahmedabad,Gujarat,2,7168031758,store1719@zudio.in,2024-09-23,2938,33
1720,Zudio - Udaipur Central 1720,Udaipur,Rajasthan,2,8891563546,store1720@zudio.in,2020-08-02,4257,33
1721,Zudio - Bengaluru Central 1721,Bengaluru,Karnataka,2,7402253341,store1721@zudio.in,2026-02-11,2642,26
1722,Zudio - Chennai Central 1722,Chennai,Tamil Nadu,2,8374813755,store1722@zudio.in,2022-11-26,3429,15
1723,Zudio - Jaipur Mall 1723,Jaipur,Rajasthan,3,7221550246,store1723@zudio.in,2018-02-26,2673,10
1724,Zudio - Siliguri Mall 1724,Siliguri,West Bengal,1,,store1724@zudio.in,2022-11-24,2962,31
1725,Zudio - Rohini Central 1725,Rohini,Delhi,2,7759899726,store1725@zudio.in,2018-09-30,2858,11
1726,Zudio - Kota Central 1726,Kota,Rajasthan,1,7374917847,store1726@zudio.in,2023-04-06,4419,31
1727,Zudio - Durgapur Central 1727,Durgapur,West Bengal,2,9014221659,store1727@zudio.in,2021-06-28,1914,27
1728,Zudio - Mumbai Central 1728,Mumbai,Maharashtra,3,8080769166,store1728@zudio.in,2018-04-06,2418,8
1729,Zudio - Kota Mall 1729,Kota,Rajasthan,3,9547330921,,2020-11-04,2264,24
1730,Zudio - Noida Mall 1730,Noida,Uttar Pradesh,2,7040797314,store1730@zudio.in,2022-05-04,3559,28
1731,Zudio - Surat Mall 1731,Surat,Gujarat,1,8882576946,store1731@zudio.in,2019-04-07,3796,34
1732,Zudio - Jodhpur Central 1732,Jodhpur,Rajasthan,3,9699046146,store1732@zudio.in,2025-07-15,2570,32
1733,Zudio - Lucknow Mall 1733,Lucknow,Uttar Pradesh,3,7887020925,store1733@zudio.in,2021-03-16,2456,24
1734,Zudio - Dwarka Central 1734,Dwarka,Delhi,2,7075184652,store1734@zudio.in,2021-01-09,3089,32
1735,Zudio - Ahmedabad Central 1735,Ahmedabad,Gujarat,1,7354481953,store1735@zudio.in,2018-11-27,2362,8
1736,Zudio - Coimbatore Central 1736,Coimbatore,Tamil Nadu,1,9676570005,store1736@zudio.in,2022-08-14,2812,27
1737,Zudio - Udaipur Mall 1737,Udaipur,Rajasthan,1,8368376336,store1737@zudio.in,2022-11-21,2073,24
1738,Zudio - Madurai Mall 1738,Madurai,Tamil Nadu,2,9287861493,store1738@zudio.in,2022-04-02,2611,15
1739,Zudio - Kolhapur Mall 1739,Kolhapur,Maharashtra,3,7192944615,store1739@zudio.in,2025-07-03,3814,27
1740,Zudio - Mysuru Mall 1740,Mysuru,Karnataka,2,7458866782,store1740@zudio.in,2025-08-19,2844,27
1741,Zudio - Jodhpur Mall 1741,Jodhpur,Rajasthan,2,8139136569,store1741@zudio.in,2025-07-29,2049,14
1742,Zudio - Mysuru Central 1742,Mysuru,Karnataka,1,7906593665,store1742@zudio.in,2020-04-29,3844,15
1743,Zudio - Kota Mall 1743,Kota,Rajasthan,3,,store1743@zudio.in,2018-01-03,3456,34
1744,Zudio - Kanpur Central 1744,Kanpur,Uttar Pradesh,3,7410411648,store1744@zudio.in,2024-07-13,4131,11
1745,Zudio - Dwarka Central 1745,dwarka,Delhi,1,8096041353,store1745@zudio.in,2019-03-31,3370,29
1746,Zudio - Udaipur Mall 1746,Udaipur,Rajasthan,2,7791257685,store1746@zudio.in,2020-05-23,3601,17
1747,Zudio - Lucknow Central 1747,Lucknow,Uttar Pradesh,2,8078041118,store1747@zudio.in,2024-11-25,2137,13
1748,Zudio - Bengaluru Mall 1748,Bengaluru,Karnataka,2,7102080037,store1748@zudio.in,2021-05-08,2349,25
1749,Zudio - Varanasi Central 1749,Varanasi,Uttar Pradesh,3,,store1749@zudio.in,2024-06-18,2231,20
1750,Zudio - Jaipur Mall 1750,Jaipur,Rajasthan,3,,store1750@zudio.in,2024-01-20,2497,14
1751,Zudio - Lucknow Mall 1751,Lucknow,Uttar Pradesh,2,8129483312,store1751@zudio.in,2022-12-19,3821,29
1752,Zudio - Hubli Mall 1752,Hubli,Karnataka,2,7028280051,store1752@zudio.in,2019-01-26,3221,10
1753,Zudio - New Delhi Central 1753,New Delhi,Delhi,3,9327975265,store1753@zudio.in,2022-01-15,2280,9
1754,Zudio - Agra Mall 1754,Agra,Uttar Pradesh,2,9288555599,store1754@zudio.in,2018-10-05,4532,10
1755,Zudio - Vadodara Mall 1755,Vadodara,Gujarat,2,7984443783,store1755@zudio.in,2020-08-29,4267,19
1756,Zudio - Durgapur Central 1756,Durgapur,West Bengal,1,9639018738,store1756@zudio.in,2025-08-29,2348,33
1757,Zudio - Kota Central 1757,Kota,Rajasthan,2,9264921633,store1757@zudio.in,2019-07-13,3388,12
1758,Zudio - Pune Central 1758,Pune,Maharashtra,2,9790850641,store1758@zudio.in,2026-02-25,3123,30
1759,Zudio - Jaipur Mall 1759,Jaipur,Rajasthan,2,8250212871,store1759@zudio.in,2018-03-30,3855,10
1760,Zudio - Coimbatore Mall 1760,Coimbatore,Tamil Nadu,2,8978828945,store1760@zudio.in,2019-05-17,2996,17
1761,Zudio - Kota Central 1761,Kota,Rajasthan,3,9748921999,store1761@zudio.in,2021-03-21,3517,9
1762,Zudio - Varanasi Central 1762,Varanasi,Uttar Pradesh,3,7766320114,,2023-09-28,3701,13
1763,Zudio - Kota Mall 1763,Kota,Rajasthan,3,,store1763@zudio.in,2019-03-28,3282,26
1764,Zudio - Jaipur Mall 1764,Jaipur,Rajasthan,1,8476454222,store1764@zudio.in,2018-10-16,3680,32
1765,Zudio - Delhi Central 1765,Delhi,Delhi,3,,store1765@zudio.in,2020-05-22,2544,8
1766,Zudio - Ahmedabad Central 1766,Ahmedabad,Gujarat,2,8857524852,store1766@zudio.in,2019-08-23,3244,31
1767,Zudio - Salem Central 1767,Salem,Tamil Nadu,2,7794578272,store1767@zudio.in,2019-10-14,3617,13
1768,Zudio - Kolkata Mall 1768,Kolkata,West Bengal,2,8941853115,store1768@zudio.in,2023-07-15,3784,14
1769,Zudio - Surat Central 1769,Surat,Gujarat,1,8938395241,store1769@zudio.in,2025-12-03,2951,29
1770,Zudio - Noida Central 1770,Noida,Uttar Pradesh,2,7960740636,store1770@zudio.in,2022-05-11,3685,22
1771,Zudio - Kota Mall 1771,Kota,Rajasthan,2,8995461481,store1771@zudio.in,2023-07-08,3631,12
1772,Zudio - Kota Central 1772,Kota,Rajasthan,2,7878966307,store1772@zudio.in,2025-09-25,2782,29
1773,Zudio - Nagpur Central 1773,Nagpur,Maharashtra,3,,store1773@zudio.in,2020-10-09,4162,33
1774,Zudio - Mangaluru Mall 1774,Mangaluru,Karnataka,2,9703026752,store1774@zudio.in,2023-05-22,4129,16
1775,Zudio - Nagpur Mall 1775,Nagpur,Maharashtra,2,8476072272,store1775@zudio.in,2021-12-31,3994,18
1776,Zudio - Mysuru Central 1776,Mysuru,Karnataka,1,9656076357,store1776@zudio.in,2025-06-07,2408,34
1777,Zudio - Vadodara Mall 1777,Vadodara,Gujarat,3,8157047834,store1777@zudio.in,2024-02-03,1200,27
1778,Zudio - Mangaluru Central 1778,Mangaluru,Karnataka,3,,store1778@zudio.in,2025-06-26,3366,31
1779,Zudio - Kanpur Central 1779,Kanpur,Uttar Pradesh,2,7811017720,store1779@zudio.in,2025-12-05,2645,29
1780,Zudio - Bengaluru Central 1780,Bengaluru,Karnataka,3,8654630178,store1780@zudio.in,2022-07-12,3828,14
1781,Zudio - Jodhpur Central 1781,Jodhpur,Rajasthan,3,9913823342,store1781@zudio.in,2026-02-09,1960,28
1782,Zudio - Jaipur Central 1782,Jaipur,Rajasthan,1,7059877504,store1782@zudio.in,2022-04-22,1769,25
1783,Zudio - Howrah Central 1783,Howrah,West Bengal,2,7669951856,store1783@zudio.in,2019-05-25,3761,10
1784,Zudio - Kolhapur Central 1784,Kolhapur,Maharashtra,2,8939414643,store1784@zudio.in,2025-07-30,3026,20
1785,Zudio - Pune Mall 1785,Pune,Maharashtra,1,8454241473,store1785@zudio.in,2024-12-24,3673,22
