order_id,customer_id,store_id,order_date,order_status,payment_mode
1872,553,1585,2025-03-02,Completed,Net Banking
1873,1101,1811,2023-09-23,Completed,UPI
1874,80,1465,2026-01-07,Completed,UPI
1875,135,1686,2026-03-08,Completed,UPI
1876,1461,301,2026-04-18,Completed,Cash
1877,1279,909,2023-04-14,Completed,Card
1878,35,130,2025-08-31,Completed,UPI
1879,434,6012,2026-01-26,Completed,Net Banking
1880,903,830,2024-12-06,Completed,UPI
1881,926,902,2025-06-09,,UPI
1882,788,688,2024-05-28,,Cash
1883,1635,1532,2024-04-14,Completed,Cash
1884,1084,1600,2026-05-14,Completed,UPI
1885,435,1814,2024-10-08,Completed,Card
1886,1750,1730,2024-07-26,Completed,Card
1887,1742,916,2025-06-15,Completed,Card
1888,632,1968,2023-11-05,Completed,Cash
1889,893,631,2024-11-21,Completed,UPI
1890,566,96,2026-04-07,Completed,Net Banking
1891,699,678,2025-12-10,Completed,UPI
1892,33,1165,2023-06-14,Completed,UPI
1893,1427,1121,2024-08-24,Completed,Net Banking
1894,786,119,2023-11-13,Completed,UPI
1895,613,840,2025-02-28,Completed,UPI
1896,657,1752,2025-05-06,Completed,UPI
1897,540,1079,2024-09-22,Completed,UPI
1898,857,399,2025-07-18,Completed,Cash
1899,421,982,2026-01-31,Completed,UPI
1900,1630,511,2025-03-22,Completed,Card
1901,1206,57,2024-09-10,Completed,Cash
1902,1044,4389,2025-12-27,Completed,Cash
1903,937,729,2026-02-27,Completed,Card
1904,949,641,2025-04-03,Completed,UPI
1905,376,1973,2024-03-26,Completed,UPI
1906,1655,1234,2025-11-26,Completed,UPI
1907,1736,1739,2025-09-13,Completed,Cash
1908,833,460,2025-11-06,Completed,UPI
1909,1857,648,2025-03-09,Completed,UPI
1910,800,430,2025-11-18,Cancelled,Net Banking
1911,1645,1148,2023-06-16,Completed,UPI
1912,107,589,2024-12-16,Completed,UPI
1913,27,788,2026-01-30,Completed,Card
1914,1235,844,2023-04-11,,UPI
1915,1828,1302,2025-01-26,Completed,Cash
1916,159,251,2025-07-23,Completed,Card
1917,833,724,2026-06-14,Completed,UPI
1918,1646,578,2026-04-02,Completed,UPI
1919,1743,1954,2025-02-07,Completed,UPI
1920,979,268,2024-12-21,Completed,Card
1921,689,1239,2025-12-11,Cancelled,Cash
1922,1408,1724,2025-10-24,Completed,Card
1923,709,461,2024-11-04,Completed,Net Banking
1924,928,1910,2026-06-18,Completed,UPI
1925,14,1951,2025-06-24,Completed,Card
1926,1443,98,2025-06-20,Completed,Card
1927,1385,495,2024-11-14,Completed,UPI
1928,291,289,2026-04-22,Completed,Card
1929,1986,596,2023-02-02,Completed,Net Banking
1930,1795,1176,2023-10-21,Completed,UPI
1931,412,1504,2023-08-20,Completed,UPI
1932,1805,1944,2026-03-01,Completed,UPI
1933,1127,1686,2025-07-03,Completed,Card
1934,1227,587,2024-11-28,Completed,Net Banking
1935,1462,448,2025-12-13,Completed,UPI
1936,237,283,2024-08-05,Completed,Net Banking
1937,238,102,2025-11-17,Completed,Card
1938,1666,800,2026-01-05,Returned,Card
1939,411,3731,2024-07-09,Completed,Card
1940,906,681,2026-04-17,Completed,Card
1941,1569,648,2025-09-30,Cancelled,UPI
1942,891,621,2025-07-14,,Cash
1943,1435,760,2024-03-21,Completed,UPI
1944,1426,1258,2026-05-15,Completed,UPI
1945,798,746,2023-04-21,Completed,UPI
1946,440,1680,2026-02-24,Returned,Net Banking
1947,1408,886,2023-01-06,Cancelled,UPI
1948,745,1805,2023-01-13,Completed,Card
1949,808,76,2025-08-07,Completed,UPI
1950,1919,137,2025-04-30,Completed,UPI
1951,849,1751,2026-04-20,Completed,Cash
1952,1603,888,2026-05-29,Completed,Card
1953,946,1198,2024-04-20,Completed,Card
1954,1513,6060,2025-02-24,Completed,Card
1955,541,1301,2023-07-19,Completed,Card
1956,856,218,2024-09-23,Completed,Card
1957,1782,1427,2025-06-19,Completed,Cash
1958,1306,239,2025-07-08,Completed,UPI
1959,1695,267,2024-02-29,Completed,UPI
1960,1087,833,2024-08-20,Completed,UPI
1961,1114,755,2025-09-10,Completed,UPI
1962,1897,1358,2025-07-09,Completed,Net Banking
1963,1866,566,2026-03-16,,UPI
1964,1851,1121,2024-02-11,Cancelled,Card
1965,105,52,2023-07-12,Completed,UPI
1966,268,428,2024-09-08,Returned,UPI
1967,1794,448,2025-03-29,Completed,Card
1968,259,907,2025-10-15,,Card
1969,757,1070,2024-10-20,Completed,Card
1970,578,423,2025-11-19,Completed,Card
1971,1251,1606,2024-09-13,Cancelled,UPI
1972,663,673,2026-02-07,Completed,UPI
1973,1130,1692,2024-02-25,Completed,UPI
1974,1108,1295,2023-03-12,Completed,Net Banking
1975,480,601,2026-05-13,,Card
1976,489,1491,2025-12-02,Cancelled,UPI
1977,95,896,2025-12-24,Completed,UPI
1978,1946,385,2026-06-23,Completed,Card
1979,1450,526,2024-09-11,Completed,Net Banking
1980,1330,1480,2025-01-10,Returned,Net Banking
1981,1212,1543,2023-11-13,Completed,Cash
1982,1346,974,2026-06-04,Completed,UPI
1983,274,1838,2023-03-26,Completed,Card
1984,677,1044,2025-06-22,Completed,Net Banking
1985,264,62,2025-01-13,Completed,Net Banking
1986,724,119,2023-07-01,Returned,UPI
1987,1615,342,2023-06-29,Completed,UPI
1988,1380,1686,2025-02-23,Completed,UPI
1989,1751,1209,2024-11-03,Completed,Cash
1990,5681,3574,2026-02-15,Completed,Card
1991,1524,771,2024-09-09,Completed,Card
1992,1173,1866,2024-02-05,Completed,UPI
1993,1784,1950,2024-08-26,Completed,Card
1994,1150,883,2025-11-17,Completed,UPI
1995,351,765,2023-09-14,Completed,UPI
1996,1100,343,2024-01-08,Completed,Card
1997,1416,1405,2025-11-05,Completed,Card
1998,1097,376,2026-03-24,Completed,Card
1999,1463,1484,2023-10-14,Returned,UPI
2000,1203,945,2023-10-08,Completed,UPI
